"Longitude","Latitude","Day_of_Week"
-0.089268,51.535321,"Wed"
-0.135708,51.563316,"Sat"
-0.10809,51.523036,"Sat"
-0.111969,51.561678,"Wed"
-0.090328,51.551345,"Thu"
-0.122546,51.567603,"Wed"
-0.104279,51.562723,"Sat"
-0.110038,51.542132,"Thu"
-0.124909,51.552263,"Sat"
-0.122296,51.531628,"Thu"
-0.11695,51.535409,"Tue"
-0.110255,51.568215,"Sat"
-0.094761,51.54881,"Sat"
-0.105961,51.563919,"Fri"
-0.090874,51.527973,"Mon"
-0.086937,51.522154,"Thu"
-0.121502,51.533414,"Fri"
-0.10287,51.541117,"Sat"
-0.091066,51.537149,"Thu"
-0.123552,51.55368,"Thu"
-0.100747,51.543601,"Tue"
-0.105333,51.561661,"Tue"
-0.117957,51.545947,"Mon"
-0.091761,51.53779,"Sat"
-0.110356,51.565788,"Sun"
-0.105813,51.564006,"Thu"
-0.136329,51.562247,"Tue"
-0.117249,51.556097,"Thu"
-0.104929,51.564442,"Sat"
-0.101146,51.544417,"Fri"
-0.077028,51.54861,"Thu"
-0.093764,51.541599,"Thu"
-0.136329,51.562247,"Sat"
-0.084698,51.551434,"Thu"
-0.100381,51.559332,"Mon"
-0.111342,51.531542,"Sun"
-0.103601,51.56514,"Thu"
-0.090729,51.527971,"Wed"
-0.117249,51.556097,"Wed"
-0.109658,51.540867,"Wed"
-0.138711,51.567501,"Wed"
-0.089448,51.52759,"Mon"
-0.105214,51.54718,"Tue"
-0.101223,51.552961,"Sat"
-0.117248,51.542158,"Mon"
-0.09525,51.523278,"Fri"
-0.108148,51.566832,"Fri"
-0.125482,51.552362,"Fri"
-0.125803,51.562079,"Sun"
-0.103023,51.537433,"Mon"
-0.107676,51.526087,"Thu"
-0.102402,51.545426,"Wed"
-0.119341,51.557839,"Mon"
-0.112643,51.531473,"Thu"
-0.101817,51.562953,"Mon"
-0.104633,51.564617,"Fri"
-0.121733,51.559316,"Tue"
-0.114174,51.557217,"Sat"
-0.104793,51.546904,"Sat"
-0.104089,51.52567,"Tue"
-0.114709,51.544276,"Sat"
-0.115208,51.560111,"Fri"
-0.136185,51.562245,"Sat"
-0.105173,51.530813,"Mon"
-0.087103,51.521617,"Wed"
-0.112157,51.536231,"Wed"
-0.087578,51.524053,"Wed"
-0.122304,51.534955,"Mon"
-0.118071,51.546668,"Thu"
-0.09986,51.530277,"Tue"
-0.124151,51.570686,"Thu"
-0.124676,51.561432,"Fri"
-0.109189,51.562622,"Wed"
-0.100463,51.522733,"Tue"
-0.122367,51.533428,"Mon"
-0.104341,51.564702,"Mon"
-0.107613,51.544971,"Sat"
-0.109555,51.550308,"Sun"
-0.088234,51.525592,"Sun"
-0.119205,51.557657,"Sat"
-0.105391,51.56373,"Tue"
-0.08533,51.526084,"Wed"
-0.082744,51.546456,"Thu"
-0.106254,51.532539,"Tue"
-0.110749,51.524968,"Sun"
-0.103284,51.555423,"Thu"
-0.097104,51.523758,"Fri"
-0.10443,51.531341,"Fri"
-0.103806,51.546348,"Fri"
-0.110749,51.524968,"Sat"
-0.106236,51.532988,"Sat"
-0.086011,51.551095,"Thu"
-0.089616,51.54423,"Sun"
-0.105126,51.552754,"Fri"
-0.106863,51.524815,"Thu"
-0.127785,51.555996,"Fri"
-0.108951,51.533572,"Sun"
-0.10221,51.522312,"Thu"
-0.118086,51.549816,"Wed"
-0.133399,51.552758,"Sat"
-0.093898,51.534947,"Wed"
-0.135394,51.563941,"Tue"
-0.123518,51.568517,"Tue"
-0.105905,51.520124,"Thu"
-0.104633,51.564617,"Tue"
-0.106474,51.5481,"Thu"
-0.101708,51.544786,"Wed"
-0.122857,51.560054,"Fri"
-0.088393,51.549336,"Wed"
-0.112064,51.552417,"Wed"
-0.104087,51.546533,"Fri"
-0.117755,51.536861,"Mon"
-0.105429,51.562831,"Thu"
-0.082596,51.546543,"Tue"
-0.100603,51.543599,"Sun"
-0.105671,51.522278,"Sat"
-0.116164,51.547447,"Thu"
-0.08932,51.544405,"Wed"
-0.123733,51.559798,"Tue"
-0.124118,51.560973,"Sat"
-0.09487,51.528938,"Sun"
-0.087084,51.522066,"Fri"
-0.122389,51.536396,"Thu"
-0.105912,51.547731,"Wed"
-0.106284,51.53182,"Sun"
-0.078007,51.549346,"Thu"
-0.134429,51.566353,"Sat"
-0.103662,51.546346,"Fri"
-0.115356,51.560023,"Tue"
-0.115587,51.529992,"Sun"
-0.087118,51.521257,"Sat"
-0.118548,51.545597,"Wed"
-0.107123,51.522032,"Tue"
-0.107084,51.536869,"Thu"
-0.102062,51.5224,"Fri"
-0.132196,51.564519,"Tue"
-0.141973,51.568901,"Sat"
-0.091704,51.559821,"Thu"
-0.103643,51.522515,"Tue"
-0.105517,51.564181,"Fri"
-0.119049,51.561432,"Tue"
-0.127064,51.57352,"Mon"
-0.103662,51.546346,"Sat"
-0.116301,51.565075,"Sat"
-0.121029,51.530888,"Thu"
-0.123145,51.560058,"Tue"
-0.121755,51.569299,"Wed"
-0.097723,51.546969,"Mon"
-0.133856,51.566254,"Sat"
-0.107732,51.562958,"Sun"
-0.095439,51.529127,"Sat"
-0.108004,51.566829,"Mon"
-0.090284,51.555841,"Thu"
-0.114074,51.570075,"Thu"
-0.134242,51.553311,"Sun"
-0.110886,51.54952,"Fri"
-0.086925,51.549941,"Thu"
-0.095439,51.529127,"Fri"
-0.106903,51.537765,"Sat"
-0.126099,51.551383,"Sat"
-0.104087,51.546533,"Sat"
-0.100577,51.530379,"Fri"
-0.082888,51.546458,"Thu"
-0.129551,51.555125,"Sat"
-0.104063,51.526299,"Thu"
-0.101799,51.546046,"Fri"
-0.109407,51.550396,"Sat"
-0.110183,51.542135,"Fri"
-0.112345,51.552601,"Fri"
-0.110801,51.562019,"Tue"
-0.104785,51.564439,"Sun"
-0.086588,51.537346,"Thu"
-0.135235,51.564298,"Wed"
-0.106288,51.53173,"Fri"
-0.101686,51.521045,"Fri"
-0.108994,51.549939,"Mon"
-0.106258,51.532449,"Wed"
-0.105665,51.564094,"Wed"
-0.111178,51.535496,"Sun"
-0.124532,51.561429,"Sun"
-0.103445,51.544634,"Mon"
-0.138423,51.556885,"Fri"
-0.119806,51.532577,"Wed"
-0.126868,51.571269,"Wed"
-0.097174,51.542824,"Fri"
-0.137567,51.560198,"Sat"
-0.11661,51.536663,"Wed"
-0.11684,51.531091,"Thu"
-0.110013,51.553193,"Tue"
-0.11059,51.525325,"Tue"
-0.235283,51.514318,"Tue"
-0.2006,51.472785,"Tue"
-0.207221,51.483857,"Sat"
-0.235427,51.51432,"Tue"
-0.231266,51.510121,"Wed"
-0.226525,51.502316,"Sat"
-0.222421,51.492991,"Sun"
-0.24257,51.493475,"Fri"
-0.206137,51.482132,"Mon"
-0.221253,51.504484,"Sun"
-0.184342,51.472444,"Mon"
-0.219978,51.503925,"Thu"
-0.205465,51.469892,"Wed"
-0.20695,51.490777,"Sat"
-0.244078,51.506717,"Sat"
-0.23386,51.506383,"Thu"
-0.203904,51.480299,"Sat"
-0.249258,51.514438,"Thu"
-0.209241,51.472737,"Tue"
-0.231995,51.506175,"Thu"
-0.228994,51.501814,"Sun"
-0.202452,51.47695,"Sat"
-0.224869,51.493028,"Sat"
-0.234556,51.514487,"Thu"
-0.242554,51.501388,"Fri"
-0.21049,51.481299,"Fri"
-0.18975,51.466772,"Thu"
-0.22011,51.493136,"Tue"
-0.213295,51.490604,"Wed"
-0.234385,51.492812,"Thu"
-0.208475,51.477581,"Wed"
-0.221226,51.486678,"Fri"
-0.231804,51.492504,"Wed"
-0.220401,51.485677,"Tue"
-0.234969,51.511256,"Fri"
-0.211284,51.468362,"Thu"
-0.198524,51.485253,"Fri"
-0.246346,51.515203,"Sat"
-0.222682,51.497402,"Fri"
-0.190334,51.477483,"Wed"
-0.244706,51.505377,"Fri"
-0.231168,51.501487,"Sun"
-0.190954,51.48001,"Sat"
-0.201737,51.484133,"Sun"
-0.217536,51.485273,"Thu"
-0.223133,51.489495,"Tue"
-0.234596,51.509722,"Sat"
-0.218038,51.490856,"Thu"
-0.205815,51.475652,"Sat"
-0.19081,51.472724,"Fri"
-0.228965,51.498846,"Sat"
-0.227668,51.495139,"Thu"
-0.199459,51.472497,"Sat"
-0.23372,51.506291,"Thu"
-0.192381,51.476705,"Wed"
-0.244696,51.505647,"Sat"
-0.191818,51.472739,"Sun"
-0.191791,51.477055,"Mon"
-0.219978,51.503925,"Wed"
-0.211435,51.468184,"Sun"
-0.214169,51.494035,"Thu"
-0.211097,51.480499,"Wed"
-0.212856,51.494464,"Sat"
-0.2345,51.508461,"Fri"
-0.210635,51.47024,"Sat"
-0.196708,51.480189,"Sun"
-0.228191,51.518797,"Tue"
-0.223543,51.504878,"Fri"
-0.218526,51.482051,"Sat"
-0.220022,51.484322,"Wed"
-0.239048,51.506371,"Sat"
-0.218269,51.481238,"Sat"
-0.229126,51.5207,"Tue"
-0.220008,51.484681,"Thu"
-0.219067,51.482958,"Tue"
-0.24235,51.506691,"Wed"
-0.217536,51.485273,"Thu"
-0.243167,51.515426,"Thu"
-0.223653,51.490942,"Fri"
-0.222176,51.499282,"Fri"
-0.225519,51.513361,"Wed"
-0.227165,51.519232,"Fri"
-0.206953,51.490687,"Wed"
-0.219332,51.509401,"Mon"
-0.218091,51.493195,"Sun"
-0.224879,51.492759,"Sat"
-0.237226,51.531163,"Wed"
-0.208915,51.495753,"Sat"
-0.225492,51.499243,"Thu"
-0.225931,51.487919,"Wed"
-0.189744,51.477833,"Fri"
-0.228978,51.520788,"Fri"
-0.19056,51.468134,"Sun"
-0.230076,51.492478,"Thu"
-0.223147,51.489135,"Tue"
-0.226947,51.491441,"Sat"
-0.238111,51.493318,"Mon"
-0.226118,51.505367,"Wed"
-0.224577,51.507952,"Tue"
-0.223945,51.494543,"Sat"
-0.227692,51.505661,"Sun"
-0.196819,51.473716,"Wed"
-0.198387,51.485071,"Thu"
-0.197165,51.48685,"Mon"
-0.226396,51.49449,"Thu"
-0.228291,51.490202,"Fri"
-0.211247,51.495069,"Thu"
-0.216037,51.483092,"Fri"
-0.215328,51.493873,"Wed"
-0.191416,51.475611,"Wed"
-0.192192,51.474184,"Sat"
-0.191814,51.472829,"Thu"
-0.229698,51.505961,"Mon"
-0.216465,51.483189,"Mon"
-0.192192,51.474184,"Thu"
-0.192994,51.479412,"Thu"
-0.228191,51.518797,"Sat"
-0.198146,51.472927,"Sun"
-0.227828,51.502156,"Tue"
-0.187829,51.475286,"Mon"
-0.221576,51.50359,"Thu"
-0.234568,51.495513,"Tue"
-0.209368,51.495221,"Sat"
-0.246138,51.498114,"Sat"
-0.244942,51.506729,"Wed"
-0.224889,51.492489,"Sun"
-0.213319,51.489975,"Sat"
-0.223147,51.489135,"Tue"
-0.230414,51.506061,"Mon"
-0.223886,51.496071,"Wed"
-0.20736,51.491323,"Mon"
-0.224196,51.50291,"Sun"
-0.232567,51.506274,"Fri"
-0.196429,51.465346,"Sat"
-0.189613,51.46659,"Tue"
-0.2225,51.502075,"Wed"
-0.18696,51.479049,"Thu"
-0.242443,51.515505,"Thu"
-0.207094,51.490779,"Fri"
-0.240267,51.49344,"Thu"
-0.222853,51.492998,"Fri"
-0.217234,51.478254,"Thu"
-0.194033,51.478619,"Sat"
-0.228846,51.501901,"Tue"
-0.202891,51.476776,"Tue"
-0.224124,51.493647,"Fri"
-0.197564,51.480382,"Thu"
-0.207448,51.470731,"Tue"
-0.214313,51.494037,"Fri"
-0.218236,51.504258,"Fri"
-0.237188,51.532152,"Wed"
-0.211582,51.468097,"Thu"
-0.233143,51.506282,"Sat"
-0.243851,51.497631,"Thu"
-0.219791,51.497627,"Thu"
-0.200712,51.473596,"Thu"
-0.222716,51.492816,"Fri"
-0.23458,51.506394,"Sat"
-0.208675,51.48352,"Wed"
-0.192582,51.475269,"Sun"
-0.209857,51.493789,"Wed"
-0.226036,51.514898,"Sun"
-0.186836,51.474911,"Sun"
-0.189154,51.478184,"Fri"
-0.22027,51.50384,"Mon"
-0.224577,51.507952,"Sat"
-0.229192,51.507842,"Tue"
-0.243687,51.498168,"Mon"
-0.212859,51.494375,"Sat"
-0.213365,51.492494,"Mon"
-0.199452,51.472677,"Fri"
-0.220414,51.503842,"Fri"
-0.219891,51.509859,"Sat"
-0.225215,51.502656,"Thu"
-0.214759,51.475249,"Fri"
-0.192315,51.467441,"Fri"
-0.070108,51.534918,"Sun"
-0.095154,51.529032,"Fri"
-0.071667,51.573072,"Thu"
-0.082481,51.53557,"Thu"
-0.082037,51.535833,"Sat"
-0.070057,51.54292,"Thu"
-0.055976,51.558605,"Sun"
-0.078032,51.528213,"Sat"
-0.055607,51.543581,"Mon"
-0.059974,51.549409,"Wed"
-0.070392,51.538429,"Sat"
-0.073068,51.563833,"Sat"
-0.070473,51.560373,"Sun"
-0.059362,51.543463,"Wed"
-0.060252,51.546266,"Fri"
-0.053323,51.553165,"Mon"
-0.055371,51.555897,"Wed"
-0.058673,51.549477,"Mon"
-0.086541,51.53159,"Sun"
-0.090744,51.572395,"Sun"
-0.077236,51.533416,"Tue"
-0.057774,51.54011,"Thu"
-0.055768,51.539807,"Fri"
-0.057697,51.56223,"Sun"
-0.055402,51.545016,"Tue"
-0.079492,51.568884,"Fri"
-0.056647,51.559785,"Sat"
-0.093813,51.530089,"Sat"
-0.077054,51.534312,"Sun"
-0.08191,51.525129,"Wed"
-0.075003,51.552174,"Wed"
-0.047492,51.561342,"Sun"
-0.05531,51.547173,"Sat"
-0.094586,51.528843,"Thu"
-0.054207,51.545986,"Fri"
-0.052435,51.540201,"Sun"
-0.061883,51.548631,"Mon"
-0.053438,51.550469,"Thu"
-0.073117,51.559247,"Sat"
-0.04096,51.548823,"Thu"
-0.072968,51.569587,"Thu"
-0.068467,51.549818,"Thu"
-0.063853,51.570156,"Fri"
-0.06515,51.556598,"Fri"
-0.072672,51.573179,"Thu"
-0.086091,51.538866,"Thu"
-0.077051,51.534402,"Sat"
-0.072668,51.573269,"Sun"
-0.088804,51.529199,"Fri"
-0.061357,51.567777,"Thu"
-0.04537,51.55699,"Sun"
-0.061662,51.536847,"Wed"
-0.042296,51.537874,"Mon"
-0.077581,51.525238,"Wed"
-0.075716,51.528445,"Sat"
-0.053648,51.555689,"Sat"
-0.056212,51.539544,"Thu"
-0.052435,51.540201,"Fri"
-0.072513,51.573536,"Fri"
-0.080201,51.531486,"Fri"
-0.069871,51.543906,"Wed"
-0.058014,51.568351,"Wed"
-0.091762,51.56189,"Mon"
-0.047686,51.546687,"Sat"
-0.068107,51.548104,"Sat"
-0.084184,51.556821,"Tue"
-0.070031,51.543549,"Tue"
-0.090744,51.572395,"Fri"
-0.07735,51.523885,"Thu"
-0.076034,51.544817,"Tue"
-0.07523,51.550199,"Wed"
-0.048964,51.560647,"Sun"
-0.078078,51.527135,"Wed"
-0.053729,51.553801,"Wed"
-0.082553,51.56129,"Thu"
-0.032342,51.544632,"Sat"
-0.055825,51.558782,"Sat"
-0.075697,51.54598,"Sun"
-0.093016,51.528458,"Fri"
-0.020785,51.551721,"Fri"
-0.068107,51.548104,"Sat"
-0.054778,51.549502,"Fri"
-0.050896,51.566074,"Tue"
-0.073067,51.56725,"Tue"
-0.07052,51.538791,"Fri"
-0.068721,51.554049,"Sun"
-0.077687,51.522722,"Sat"
-0.083897,51.546474,"Fri"
-0.056242,51.559149,"Mon"
-0.065796,51.551573,"Mon"
-0.071104,51.548873,"Wed"
-0.069274,51.558015,"Sun"
-0.059474,51.53744,"Sat"
-0.083878,51.52633,"Mon"
-0.084162,51.526425,"Fri"
-0.033437,51.545999,"Wed"
-0.049531,51.537275,"Wed"
-0.028256,51.542405,"Thu"
-0.047831,51.546689,"Mon"
-0.075147,51.53509,"Tue"
-0.080363,51.524205,"Tue"
-0.063921,51.54138,"Wed"
-0.061888,51.568864,"Tue"
-0.078013,51.528663,"Mon"
-0.051138,51.546924,"Tue"
-0.054068,51.566127,"Tue"
-0.077338,51.524155,"Wed"
-0.045042,51.547812,"Fri"
-0.068834,51.53094,"Wed"
-0.077051,51.534402,"Fri"
-0.094297,51.528838,"Wed"
-0.05706,51.543335,"Fri"
-0.059686,51.549404,"Mon"
-0.042027,51.557564,"Sun"
-0.055227,51.545733,"Thu"
-0.085762,51.526091,"Wed"
-0.080141,51.532924,"Wed"
-0.073166,51.564914,"Thu"
-0.078654,51.527144,"Fri"
-0.048964,51.560647,"Mon"
-0.071191,51.550223,"Fri"
-0.095723,51.570677,"Fri"
-0.071069,51.549681,"Tue"
-0.065176,51.545807,"Sat"
-0.055544,51.558598,"Sat"
-0.089082,51.570749,"Sat"
-0.053595,51.54004,"Sat"
-0.056971,51.538657,"Mon"
-0.075469,51.547955,"Thu"
-0.073728,51.561865,"Sun"
-0.065405,51.570991,"Mon"
-0.056015,51.547544,"Wed"
-0.065047,51.559025,"Wed"
-0.08489,51.526257,"Fri"
-0.069554,51.530952,"Mon"
-0.075693,51.54607,"Sat"
-0.085538,51.524559,"Wed"
-0.068569,51.554227,"Sun"
-0.073728,51.561865,"Fri"
-0.069958,51.545257,"Thu"
-0.073565,51.562312,"Thu"
-0.072232,51.573351,"Thu"
-0.055511,51.555989,"Sun"
-0.05389,51.550027,"Wed"
-0.084339,51.53596,"Fri"
-0.079712,51.567089,"Thu"
-0.080154,51.553158,"Thu"
-0.066359,51.565521,"Fri"
-0.05415,51.554078,"Wed"
-0.0906,51.572393,"Mon"
-0.062706,51.546216,"Sat"
-0.076717,51.538893,"Fri"
-0.0497,51.560299,"Thu"
-0.081173,51.566663,"Thu"
-0.039155,51.543847,"Tue"
-0.035353,51.545042,"Mon"
-0.062111,51.533077,"Fri"
-0.073136,51.565632,"Sat"
-0.078081,51.527045,"Sat"
-0.075397,51.549663,"Wed"
-0.103749,51.565052,"Thu"
-0.078676,51.523188,"Tue"
-0.090733,51.527881,"Fri"
-0.086654,51.559829,"Tue"
-0.086455,51.568009,"Fri"
-0.075192,51.551098,"Sat"
-0.103002,51.56567,"Wed"
-0.071687,51.55212,"Sat"
-0.055973,51.558695,"Wed"
-0.057647,51.546492,"Tue"
-0.055463,51.543578,"Wed"
-0.072346,51.574073,"Thu"
-0.092548,51.563791,"Sun"
-0.081602,51.54275,"Wed"
-0.059686,51.549404,"Sun"
-0.083438,51.526503,"Tue"
-0.040968,51.548643,"Sat"
-0.044671,51.553111,"Wed"
-0.072706,51.57237,"Thu"
-0.080309,51.542639,"Mon"
-0.056279,51.514276,"Sun"
-0.062301,51.518422,"Fri"
-0.061156,51.531802,"Sat"
-0.06843,51.516635,"Sat"
-0.061904,51.514189,"Wed"
-0.034924,51.524891,"Sun"
-0.062498,51.517166,"Tue"
-0.066819,51.517238,"Thu"
-0.004062,51.51196,"Fri"
-0.057324,51.516811,"Mon"
-0.046447,51.521756,"Sat"
-0.018322,51.522094,"Thu"
-0.009251,51.508631,"Tue"
-0.022126,51.510827,"Sat"
-0.05715,51.527689,"Sat"
-0.057091,51.532454,"Mon"
-0.027351,51.526652,"Sat"
-0.050393,51.513728,"Sat"
-0.043071,51.513067,"Sat"
-0.035212,51.524896,"Fri"
-0.071065,51.512272,"Fri"
-0.029783,51.517071,"Tue"
-0.056197,51.529742,"Sun"
-0.025563,51.511334,"Sat"
-0.028584,51.514802,"Tue"
-0.014682,51.522931,"Wed"
-0.066494,51.514714,"Sun"
-0.063181,51.51466,"Fri"
-0.043207,51.530065,"Wed"
-0.025707,51.511337,"Sat"
-0.014641,51.490736,"Wed"
-0.066088,51.517495,"Mon"
-0.066294,51.526222,"Mon"
-0.019501,51.528139,"Wed"
0.000898,51.513314,"Fri"
-0.053674,51.524664,"Fri"
-0.066089,51.531074,"Sun"
-0.074521,51.519163,"Thu"
-0.050518,51.520925,"Thu"
-0.035068,51.524893,"Mon"
-0.009446,51.507465,"Sun"
-0.062498,51.517166,"Wed"
-0.053976,51.51082,"Thu"
-0.0141,51.513119,"Wed"
0.000795,51.510978,"Sun"
-0.027298,51.507856,"Mon"
-0.046591,51.521758,"Tue"
-0.025038,51.530121,"Tue"
-0.056046,51.519757,"Mon"
-0.053598,51.509555,"Sat"
-0.056826,51.53191,"Thu"
-0.00816,51.513828,"Fri"
-0.028659,51.526404,"Sun"
-0.07332,51.516895,"Wed"
-0.045161,51.511393,"Wed"
-0.051844,51.530389,"Tue"
-0.017312,51.508857,"Mon"
-0.025991,51.511432,"Thu"
-0.053406,51.514048,"Sat"
-0.073707,51.514563,"Tue"
-0.010146,51.511254,"Sat"
-0.039342,51.512645,"Fri"
-0.063834,51.526451,"Sat"
-0.071629,51.52622,"Sat"
-0.002167,51.50914,"Mon"
-0.054972,51.53143,"Thu"
-0.057642,51.519514,"Fri"
-0.044799,51.513096,"Thu"
-0.053118,51.514043,"Fri"
-0.072361,51.51571,"Fri"
-0.073502,51.509164,"Wed"
-0.022554,51.527561,"Thu"
-0.007538,51.511569,"Tue"
-0.041927,51.512868,"Mon"
-0.043647,51.513076,"Sat"
-0.05801,51.517632,"Tue"
-0.021682,51.527726,"Mon"
0.000795,51.510978,"Fri"
-0.074942,51.526274,"Mon"
-0.025991,51.511432,"Thu"
-0.019102,51.510776,"Sat"
-0.062877,51.518432,"Thu"
-0.02197,51.527731,"Sat"
-0.026087,51.499203,"Tue"
-0.045459,51.531362,"Wed"
-0.048087,51.530596,"Thu"
-0.067891,51.525978,"Thu"
-0.07318,51.516803,"Sat"
-0.064333,51.514679,"Fri"
-0.064327,51.52502,"Sat"
-0.019102,51.510776,"Wed"
-0.041802,51.522488,"Tue"
-0.047635,51.531038,"Sat"
-0.075636,51.523498,"Mon"
-0.018474,51.521916,"Thu"
-0.052266,51.520504,"Fri"
-0.007242,51.488632,"Sun"
-0.046303,51.521754,"Fri"
-0.0108,51.509466,"Sat"
-0.029971,51.526067,"Fri"
-0.008316,51.513561,"Sun"
-0.032585,51.512262,"Thu"
-0.064441,51.522324,"Sun"
-0.07001,51.520168,"Fri"
-0.07332,51.516895,"Sat"
-0.037382,51.531407,"Mon"
-0.045575,51.521921,"Fri"
-0.02599,51.501449,"Thu"
-0.072634,51.516074,"Wed"
-0.069753,51.516027,"Sat"
-0.053638,51.511984,"Mon"
-0.028782,51.510219,"Fri"
-0.05331,51.50955,"Thu"
-0.036827,51.524203,"Thu"
-0.025281,51.494513,"Fri"
-0.073339,51.513028,"Wed"
-0.055553,51.527933,"Fri"
-0.057284,51.514382,"Sat"
-0.053132,51.517101,"Fri"
-0.052266,51.520504,"Fri"
-0.07166,51.518666,"Wed"
-0.060693,51.518935,"Tue"
-0.029412,51.53568,"Sun"
-0.07578,51.5235,"Fri"
-0.033626,51.521542,"Wed"
-0.007208,51.509225,"Sun"
-0.022593,51.490061,"Tue"
-0.072447,51.530729,"Thu"
-0.062502,51.517076,"Mon"
-0.047027,51.521676,"Thu"
-0.060589,51.514617,"Wed"
-0.019246,51.510778,"Mon"
-0.034285,51.522992,"Tue"
-0.048532,51.513427,"Wed"
-0.029919,51.517253,"Thu"
-0.034024,51.522358,"Thu"
-0.075723,51.528265,"Tue"
-0.017909,51.491781,"Fri"
-0.031364,51.517187,"Sat"
-0.067763,51.518782,"Sat"
-0.018633,51.528214,"Tue"
-0.021122,51.51072,"Tue"
-0.035212,51.524896,"Thu"
-0.025848,51.518084,"Tue"
-0.014682,51.522931,"Thu"
-0.015565,51.529151,"Mon"
-0.025751,51.526985,"Fri"
-0.020405,51.523927,"Thu"
-0.068677,51.510793,"Sat"
-0.008415,51.507987,"Wed"
-0.073089,51.508708,"Wed"
-0.05533,51.509494,"Wed"
-0.066638,51.514717,"Wed"
-0.037276,51.513779,"Thu"
-0.019357,51.528136,"Thu"
-0.060898,51.531079,"Mon"
-0.023095,51.518397,"Sun"
-0.073418,51.514558,"Fri"
-0.075723,51.528265,"Sun"
-0.063753,51.518176,"Tue"
-0.055991,51.514271,"Wed"
-0.009871,51.517544,"Tue"
-0.063554,51.50927,"Tue"
-0.019213,51.528134,"Sat"
-0.057749,51.52716,"Fri"
-0.062737,51.518339,"Thu"
-0.029416,51.512209,"Mon"
-0.05714,51.51438,"Fri"
-0.035457,51.51249,"Sun"
-0.061896,51.514369,"Tue"
-0.056478,51.519764,"Tue"
-0.063811,51.52699,"Fri"
-0.024809,51.535422,"Sat"
-0.069018,51.516375,"Fri"
-0.063246,51.513132,"Fri"
-0.026549,51.528527,"Wed"
-0.030677,51.529766,"Tue"
-0.075632,51.52017,"Sat"
-0.00057,51.512709,"Thu"
-0.059537,51.519006,"Thu"
-0.072243,51.515079,"Fri"
-0.057749,51.52716,"Tue"
-0.068677,51.510793,"Thu"
-0.065346,51.528184,"Thu"
-0.040721,51.514107,"Wed"
-0.074336,51.523566,"Thu"
-0.02578,51.49632,"Mon"
-0.046303,51.521754,"Tue"
-0.055932,51.529198,"Wed"
-0.063398,51.526534,"Sat"
-0.012843,51.528745,"Mon"
-0.066915,51.511574,"Mon"
-0.038592,51.516679,"Tue"
-0.008705,51.511229,"Wed"
-0.066819,51.517238,"Wed"
-0.066671,51.517325,"Tue"
-0.028917,51.530456,"Sun"
-0.007024,51.510121,"Wed"
-0.019122,51.500344,"Thu"
-0.018341,51.528299,"Sat"
-0.035317,51.512397,"Mon"
-0.032645,51.520896,"Thu"
-0.050774,51.53181,"Sun"
-0.070568,51.517209,"Thu"
-0.038639,51.529,"Tue"
-0.054198,51.522514,"Sat"
-0.012314,51.511111,"Tue"
-0.059868,51.514605,"Sat"
-0.027123,51.508573,"Tue"
-0.030428,51.535517,"Tue"
-0.021682,51.527726,"Wed"
-0.059201,51.526914,"Wed"
-0.049938,51.521005,"Sat"
-0.044779,51.510217,"Sat"
-0.0079,51.496647,"Sun"
-0.072539,51.514904,"Fri"
-0.068362,51.514835,"Mon"
-0.010473,51.51036,"Sun"
-0.074521,51.519163,"Wed"
-0.066945,51.510855,"Wed"
-0.041927,51.512868,"Fri"
-0.064333,51.514679,"Tue"
-0.008866,51.507545,"Fri"
-0.033478,51.521629,"Sun"
-0.052539,51.527613,"Mon"
-0.029779,51.517161,"Fri"
-0.034924,51.524891,"Sun"
-0.071697,51.524602,"Tue"
-0.075727,51.521341,"Sat"
-0.033329,51.515062,"Thu"
-0.060405,51.532509,"Thu"
-0.010485,51.52331,"Wed"
-0.060378,51.509397,"Tue"
-0.040003,51.530821,"Fri"
-0.018978,51.500342,"Tue"
-0.060697,51.518845,"Thu"
-0.01029,51.511256,"Thu"
-0.073562,51.514561,"Sat"
-0.061154,51.511479,"Tue"
-0.050422,51.509682,"Fri"
-0.051142,51.509694,"Thu"
-0.018064,51.531352,"Sun"
-0.03954,51.511389,"Tue"
-0.073449,51.524091,"Fri"
-0.021122,51.51072,"Tue"
-0.00566,51.514954,"Sun"
-0.061889,51.514548,"Thu"
-0.074529,51.518983,"Thu"
-0.072103,51.514986,"Fri"
-0.423231,51.468077,"Fri"
-0.449568,51.481107,"Sat"
-0.435513,51.479392,"Fri"
-0.461304,51.457612,"Wed"
-0.451458,51.480593,"Tue"
-0.422649,51.468249,"Thu"
-0.454282,51.45671,"Tue"
-0.016483,51.557764,"Mon"
-0.040612,51.587126,"Mon"
-0.004905,51.59156,"Sun"
-0.011784,51.642306,"Tue"
-0.013766,51.600254,"Fri"
-0.020993,51.586797,"Mon"
-0.009999,51.560891,"Wed"
0.001434,51.630661,"Sun"
-0.005345,51.555147,"Tue"
-0.015474,51.597495,"Tue"
-0.053614,51.586893,"Sat"
9.7e-05,51.56081,"Sat"
-0.000897,51.584208,"Thu"
0.00771,51.56005,"Wed"
0.009492,51.593922,"Tue"
0.007986,51.559776,"Thu"
0.009757,51.593378,"Sat"
-0.024607,51.590005,"Sun"
-0.046315,51.561862,"Mon"
-0.017456,51.614974,"Sun"
